"RECORD","I0A_DPTO","I0B_MPIO","I0C_CLASE","I0B1_LOCALIDAD","I0D_SECT_R","I0D_SEC_R","I0D_CPOB","I0D_SECT_U","I0D_SEC_U","I0D_MZA","SEC_AGAD","I0F_EDIFIC","I0G_UCENSAL","P0H_USO_UCENSAL","P0D1_TIP_AGRUP","P0E1_TIP_TERRI","P0A_NRO_HOGAR","PC08B1_NRO_PERS","P25B_SEXO","PC09B_EDADQ","P27B_PARENTESCO","P28B1_LUG_NAC","P29B1_RES_MAMA","P30B1_VIVIA_5ANOS","P32B1_CAMBIO_5ANOS","P32B2_ANO_ULT","P32B3_LUG_ULT","P32B8_CAUSA_ULT","P33B1_ETNIA","P34B_HABLA_LENG","P35B1_AYUNO","P35B2_DIAS_AYUNO","P39B_LIMITACION","P41B1_ALFABETA","P42B1_ASISTENCIA","P42B2_TIP_ESTAB","P44B1_TIP_ESTUD","P47B_OCUPACION","P53B_EST_CIVIL","P55B1_HNV","P55B2_THNV","P55B3_HNVH","P55B4_HNVM","P56B1_THSV","P56B2_HSVH","P56B3_HSVM","P56B4_NO_SABE","P57B1_ANO_UHNV","P57B2_MES_UHNV","NRO_UPZ_P","LLAVE_VIVPH_N","LLAVE_HOGPH_N","LLAVE_PERH_N"
4,5,1,1,8,0,0,0,9067,2,7,10011174,13,1,1,NA,NA,1,3,1,6,7,2,1,2,1,2003,1,1,6,NA,2,0,2,1,2,NA,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174001300012,1.00111740013e+18,1.00111740013e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,13,1,1,NA,NA,1,4,2,3,3,2,1,2,1,2003,1,6,6,NA,2,0,2,1,1,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174001300012,1.00111740013e+18,1.00111740013e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,13,1,1,NA,NA,1,5,2,2,3,1,1,2,1,2003,1,6,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174001300012,1.00111740013e+18,1.00111740013e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,14,1,1,NA,NA,1,1,1,12,1,2,1,2,2,NA,NA,NA,6,NA,1,2,2,1,2,NA,2,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174001400012,1.00111740014e+18,1.00111740014e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,14,1,1,NA,NA,1,2,2,9,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,6,1,4,2,2,4,2,2,1,6,5,NA,10011174001400012,1.00111740014e+18,1.00111740014e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,15,1,1,NA,NA,1,1,1,8,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174001500012,1.00111740015e+18,1.00111740015e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,15,1,1,NA,NA,1,2,2,10,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,6,1,1,3,2,1,2,1,1,1,6,11,NA,10011174001500012,1.00111740015e+18,1.00111740015e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,15,1,1,NA,NA,1,3,1,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174001500012,1.00111740015e+18,1.00111740015e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,15,1,1,NA,NA,1,4,2,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174001500012,1.00111740015e+18,1.00111740015e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,16,1,1,NA,NA,1,1,1,7,1,1,1,2,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174001600012,1.00111740016e+18,1.00111740016e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,17,1,1,NA,NA,1,1,1,5,1,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,5,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174001700012,1.00111740017e+18,1.00111740017e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,17,1,1,NA,NA,1,2,2,5,2,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,5,1,6,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011174001700012,1.00111740017e+18,1.00111740017e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,18,1,1,NA,NA,1,1,2,8,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,9,4,1,4,2,2,99,99,99,2,6,4,NA,10011174001800012,1.00111740018e+18,1.00111740018e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,18,1,1,NA,NA,1,2,2,4,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,9,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011174001800012,1.00111740018e+18,1.00111740018e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,18,1,1,NA,NA,1,3,1,4,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174001800012,1.00111740018e+18,1.00111740018e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,18,1,1,NA,NA,1,4,1,3,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174001800012,1.00111740018e+18,1.00111740018e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,19,1,1,NA,NA,1,1,1,11,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174001900012,1.00111740019e+18,1.00111740019e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,19,1,1,NA,NA,1,2,2,9,2,1,1,2,2,NA,NA,NA,6,NA,2,0,2,2,2,NA,13,6,1,1,4,2,2,4,2,2,1,6,4,NA,10011174001900012,1.00111740019e+18,1.00111740019e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,19,1,1,NA,NA,1,3,1,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174001900012,1.00111740019e+18,1.00111740019e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,19,1,1,NA,NA,1,4,2,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174001900012,1.00111740019e+18,1.00111740019e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,19,1,1,NA,NA,1,5,1,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174001900012,1.00111740019e+18,1.00111740019e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,19,1,1,NA,NA,1,6,2,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174001900012,1.00111740019e+18,1.00111740019e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,21,1,1,NA,NA,1,1,1,7,1,2,1,2,2,NA,NA,NA,6,NA,1,2,2,1,2,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174002100012,1.00111740021e+18,1.00111740021e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,21,1,1,NA,NA,1,2,2,4,2,2,1,2,2,NA,NA,NA,6,NA,1,2,2,1,2,NA,2,6,1,1,1,0,1,1,0,1,1,2,4,NA,10011174002100012,1.00111740021e+18,1.00111740021e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,21,1,1,NA,NA,1,3,2,1,3,1,1,1,2,NA,NA,NA,6,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174002100012,1.00111740021e+18,1.00111740021e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,22,1,1,NA,NA,1,1,1,9,1,2,1,3,1,2003,1,1,6,NA,2,0,2,1,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174002200012,1.00111740022e+18,1.00111740022e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,22,1,1,NA,NA,1,2,2,7,2,2,1,3,1,2003,1,1,6,NA,2,0,2,1,2,NA,2,6,1,1,2,1,1,2,1,1,1,6,11,NA,10011174002200012,1.00111740022e+18,1.00111740022e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,22,1,1,NA,NA,1,3,2,4,3,2,1,2,1,2003,1,1,6,NA,2,0,2,1,1,1,3,5,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011174002200012,1.00111740022e+18,1.00111740022e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,22,1,1,NA,NA,1,4,1,3,3,2,1,3,1,2003,1,1,6,NA,2,0,2,1,1,1,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174002200012,1.00111740022e+18,1.00111740022e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,23,1,1,NA,NA,1,1,1,8,1,2,1,2,1,2001,1,6,6,NA,2,0,2,1,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174002300012,1.00111740023e+18,1.00111740023e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,23,1,1,NA,NA,1,2,2,7,2,1,1,2,1,2001,1,6,6,NA,2,0,2,1,2,NA,2,6,1,1,4,2,2,4,2,2,1,5,8,NA,10011174002300012,1.00111740023e+18,1.00111740023e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,23,1,1,NA,NA,1,3,2,2,3,1,1,2,1,2001,1,6,6,NA,2,0,2,1,1,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174002300012,1.00111740023e+18,1.00111740023e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,23,1,1,NA,NA,1,4,1,2,3,1,1,2,1,2001,1,6,6,NA,2,0,2,1,1,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174002300012,1.00111740023e+18,1.00111740023e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,23,1,1,NA,NA,1,5,2,2,3,1,1,2,1,2001,1,6,6,NA,2,0,2,1,1,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174002300012,1.00111740023e+18,1.00111740023e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,23,1,1,NA,NA,1,6,1,1,3,1,1,1,1,2001,1,6,6,NA,2,0,2,2,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174002300012,1.00111740023e+18,1.00111740023e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,24,1,1,NA,NA,1,1,2,11,1,1,1,2,2,NA,NA,NA,6,NA,1,7,2,1,2,NA,2,1,3,1,2,0,2,2,0,2,1,6,7,NA,10011174002400012,1.00111740024e+18,1.00111740024e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,25,1,1,NA,NA,1,1,1,6,1,2,1,2,1,2002,1,7,6,NA,1,2,2,1,2,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174002500012,1.00111740025e+18,1.00111740025e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,25,1,1,NA,NA,1,2,2,6,2,1,1,2,1,2002,1,7,6,NA,1,2,2,1,2,NA,3,6,1,1,2,2,0,2,2,0,1,3,8,NA,10011174002500012,1.00111740025e+18,1.00111740025e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,25,1,1,NA,NA,1,3,1,3,3,1,1,2,1,2002,1,6,6,NA,1,2,2,1,1,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174002500012,1.00111740025e+18,1.00111740025e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,25,1,1,NA,NA,1,4,1,1,3,1,1,1,2,NA,NA,NA,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174002500012,1.00111740025e+18,1.00111740025e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,26,1,1,NA,NA,1,1,2,9,1,1,1,2,2,NA,NA,NA,6,NA,2,0,1,1,2,NA,2,1,5,1,1,0,1,1,0,1,1,6,8,NA,10011174002600012,1.00111740026e+18,1.00111740026e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,26,1,1,NA,NA,1,2,2,13,6,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,4,1,2,1,1,2,1,1,1,6,6,NA,10011174002600012,1.00111740026e+18,1.00111740026e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,26,1,1,NA,NA,1,3,2,5,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,7,1,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011174002600012,1.00111740026e+18,1.00111740026e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,26,1,1,NA,NA,1,4,1,3,8,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174002600012,1.00111740026e+18,1.00111740026e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,27,1,1,NA,NA,1,1,1,11,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174002700012,1.00111740027e+18,1.00111740027e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,27,1,1,NA,NA,1,2,2,9,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,6,1,5,3,2,5,3,2,1,6,1,NA,10011174002700012,1.00111740027e+18,1.00111740027e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,27,1,1,NA,NA,1,3,1,4,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174002700012,1.00111740027e+18,1.00111740027e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,27,1,1,NA,NA,1,4,1,4,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174002700012,1.00111740027e+18,1.00111740027e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,27,1,1,NA,NA,1,5,2,3,3,1,1,2,2,NA,NA,NA,6,NA,2,0,1,1,1,1,2,5,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011174002700012,1.00111740027e+18,1.00111740027e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,28,1,1,NA,NA,1,1,1,13,1,2,1,2,1,2003,1,7,6,NA,1,2,1,1,2,NA,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174002800012,1.00111740028e+18,1.00111740028e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,28,1,1,NA,NA,1,2,2,7,2,2,1,2,1,2003,1,7,6,NA,1,2,2,1,2,NA,2,6,6,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011174002800012,1.00111740028e+18,1.00111740028e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,29,1,1,NA,NA,1,1,2,15,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,5,1,1,1,0,0,0,0,1,6,10,NA,10011174002900012,1.00111740029e+18,1.00111740029e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,30,1,1,NA,NA,1,1,1,6,1,2,1,2,1,2005,2,1,6,NA,1,2,2,1,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0011174003e+16,1.0011174003e+18,1.0011174003e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,30,1,1,NA,NA,1,2,2,6,2,2,1,3,1,2005,2,1,6,NA,1,2,2,1,2,NA,2,6,1,1,4,3,1,4,3,1,1,4,5,NA,1.0011174003e+16,1.0011174003e+18,1.0011174003e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,30,1,1,NA,NA,1,3,1,2,3,2,1,3,1,2005,2,1,6,NA,1,2,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0011174003e+16,1.0011174003e+18,1.0011174003e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,30,1,1,NA,NA,1,4,2,1,3,2,1,1,1,2005,2,1,6,NA,1,2,2,2,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0011174003e+16,1.0011174003e+18,1.0011174003e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,31,1,1,NA,NA,1,1,1,10,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003100012,1.00111740031e+18,1.00111740031e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,31,1,1,NA,NA,1,2,2,8,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,3,9,1,1,3,2,1,99,99,99,2,6,5,NA,10011174003100012,1.00111740031e+18,1.00111740031e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,32,1,1,NA,NA,1,1,1,11,1,2,1,2,1,2005,1,7,6,NA,2,0,2,1,2,NA,2,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003200012,1.00111740032e+18,1.00111740032e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,32,1,1,NA,NA,1,2,2,6,2,2,1,2,1,2003,1,7,6,NA,2,0,2,2,2,NA,13,6,2,1,3,1,2,3,1,2,1,3,12,NA,10011174003200012,1.00111740032e+18,1.00111740032e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,32,1,1,NA,NA,1,3,2,2,3,2,1,2,1,2003,1,7,6,NA,2,0,2,1,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003200012,1.00111740032e+18,1.00111740032e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,32,1,1,NA,NA,1,4,2,1,3,1,1,1,2,NA,NA,NA,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003200012,1.00111740032e+18,1.00111740032e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,33,1,1,NA,NA,1,1,1,9,1,2,1,3,1,2002,2,3,6,NA,2,0,2,2,2,NA,13,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003300012,1.00111740033e+18,1.00111740033e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,33,1,1,NA,NA,1,2,2,8,2,2,1,3,1,2003,2,3,6,NA,2,0,2,1,2,NA,2,1,1,1,8,5,3,7,4,3,1,6,3,NA,10011174003300012,1.00111740033e+18,1.00111740033e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,33,1,1,NA,NA,1,3,2,5,3,2,1,3,1,2003,2,3,6,NA,2,0,2,1,2,NA,3,6,3,1,2,2,0,2,2,0,1,4,7,NA,10011174003300012,1.00111740033e+18,1.00111740033e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,33,1,1,NA,NA,1,4,2,4,3,2,2,3,1,2003,2,3,6,NA,2,0,2,1,1,1,3,1,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011174003300012,1.00111740033e+18,1.00111740033e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,33,1,1,NA,NA,1,5,1,3,3,2,2,3,1,2003,2,3,6,NA,2,0,2,1,1,1,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003300012,1.00111740033e+18,1.00111740033e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,33,1,1,NA,NA,1,6,1,3,3,2,2,3,1,2003,2,3,6,NA,2,0,2,1,1,1,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003300012,1.00111740033e+18,1.00111740033e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,33,1,1,NA,NA,1,7,1,2,3,2,2,3,1,2003,2,3,6,NA,2,0,2,1,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003300012,1.00111740033e+18,1.00111740033e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,33,1,1,NA,NA,1,8,1,2,5,2,2,3,1,2003,2,3,6,NA,2,0,2,2,2,NA,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003300012,1.00111740033e+18,1.00111740033e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,33,1,1,NA,NA,1,9,1,1,5,2,2,1,1,2003,2,3,6,NA,2,0,2,2,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003300012,1.00111740033e+18,1.00111740033e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,34,1,1,NA,NA,1,1,2,10,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,9,4,1,5,2,3,3,1,2,1,6,4,NA,10011174003400012,1.00111740034e+18,1.00111740034e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,34,1,1,NA,NA,1,2,2,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003400012,1.00111740034e+18,1.00111740034e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,35,1,1,NA,NA,1,1,1,9,1,2,1,3,1,2004,2,3,6,NA,2,0,1,1,2,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003500012,1.00111740035e+18,1.00111740035e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,35,1,1,NA,NA,1,2,2,6,2,2,1,3,1,2004,2,3,6,NA,2,0,2,2,2,NA,13,6,1,1,6,4,2,5,3,2,1,6,11,NA,10011174003500012,1.00111740035e+18,1.00111740035e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,35,1,1,NA,NA,1,3,2,4,10,1,1,3,1,2005,2,7,6,NA,2,0,2,1,2,NA,3,9,5,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,10011174003500012,1.00111740035e+18,1.00111740035e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,35,1,1,NA,NA,1,4,1,3,3,2,1,3,1,2004,2,3,6,NA,2,0,2,1,1,1,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003500012,1.00111740035e+18,1.00111740035e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,35,1,1,NA,NA,1,5,1,3,3,2,1,3,1,2004,2,3,6,NA,2,0,2,1,1,1,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003500012,1.00111740035e+18,1.00111740035e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,35,1,1,NA,NA,1,6,1,2,3,2,1,3,1,2004,2,3,6,NA,2,0,2,1,1,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003500012,1.00111740035e+18,1.00111740035e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,35,1,1,NA,NA,1,7,2,2,3,2,1,3,1,2004,2,3,6,NA,2,0,2,2,2,NA,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003500012,1.00111740035e+18,1.00111740035e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,35,1,1,NA,NA,1,8,2,2,3,2,1,3,1,2004,2,3,6,NA,2,0,2,2,2,NA,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003500012,1.00111740035e+18,1.00111740035e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,36,1,1,NA,NA,1,1,1,7,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003600012,1.00111740036e+18,1.00111740036e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,36,1,1,NA,NA,1,2,2,6,2,1,4,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,9,6,1,2,0,2,2,0,2,1,5,7,NA,10011174003600012,1.00111740036e+18,1.00111740036e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,36,1,1,NA,NA,1,3,2,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003600012,1.00111740036e+18,1.00111740036e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,36,1,1,NA,NA,1,4,2,1,3,1,1,1,2,NA,NA,NA,6,NA,2,0,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003600012,1.00111740036e+18,1.00111740036e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,37,1,1,NA,NA,1,1,2,15,1,2,1,2,1,2003,1,7,6,NA,2,0,2,1,2,NA,2,6,4,1,10,5,5,6,2,4,1,6,8,NA,10011174003700012,1.00111740037e+18,1.00111740037e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,37,1,1,NA,NA,1,2,1,3,5,2,1,2,1,2003,1,1,6,NA,2,0,2,1,1,1,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003700012,1.00111740037e+18,1.00111740037e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,38,1,1,NA,NA,1,1,1,10,1,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003800012,1.00111740038e+18,1.00111740038e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,38,1,1,NA,NA,1,2,2,9,2,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,2,6,6,1,3,2,1,2,1,1,1,6,2,NA,10011174003800012,1.00111740038e+18,1.00111740038e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,38,1,1,NA,NA,1,3,1,4,3,2,1,2,2,NA,NA,NA,6,NA,2,0,2,1,2,NA,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003800012,1.00111740038e+18,1.00111740038e+22
4,5,1,1,8,0,0,0,9067,2,7,10011174,38,1,1,NA,NA,1,4,2,2,3,1,1,2,2,NA,NA,NA,6,NA,2,0,2,1,1,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10011174003800012,1.00111740038e+18,1.00111740038e+22
